url,title,seendate,domain,language,sourcecountry,query_keyword,query_start,query_end,url_mobile,socialimage,gkg_found,source_name,v2tone,theme_score,matched_themes,v2themes_raw,n_india_locations,best_lat,best_lon,best_location_name,best_adm1,all_india_locations,v2persons,sharing_image,event_id
https://timesofindia.indiatimes.com/city/bhubaneswar/28383-houses-provided-to-pvtgs-in-odisha-under-pm-janman/articleshow/128219147.cms,"28 , 383 houses provided to PVTGs in Odisha under PM JANMAN | Bhubaneswar News",20260211T214500Z,timesofindia.indiatimes.com,English,India,elephant attack,2025-12-24,2026-03-24,https://timesofindia.indiatimes.com/city/bhubaneswar/28383-houses-provided-to-pvtgs-in-odisha-under-pm-janman/amp_articleshow/128219147.cms,"https://static.toiimg.com/thumb/msid-128219121,width-1280,height-720,imgsize-135752,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",True,indiatimes.com,-0.305810397553517,0.0,,"TAX_FNCACT_WOMAN,85;TAX_FNCACT_WOMAN,120;GOV_LOCALGOV,1916;LEADER,541;TAX_FNCACT_PRIME_MINISTER,541;TAX_FNCACT_AUTHORITIES,1916;EPU_POLICY_AUTHORITIES,1916;ECON_BOYCOTT,617;CRISISLEX_CRISISLEXREC,626;TAX_FNCACT_MINISTER,541;TAX_FNCACT_MINISTER,923;TAX_FNCACT_MINISTER,1052;TAX_FNCACT_MINISTER,1937;TAX_WORLDLANGUAGES_MAHA,492;RURAL,427;TAX_ETHNICITY_ADIVASI,481;CRISISLEX_T04_INFRASTRUCTURE,15;CRISIS",3.0,70217.0,20.5,"Odisha, Orissa, India",IN21,"Odisha, Orissa, India (70217.000,20.500); Odisha, Orissa, India (70217.000,20.500); Bhubaneswar, Orissa, India (70219.000,20.233)","Haris Beeran,1037;Bonda Hill,99;Bonda Hill,134;Durgadas Ulkey,966","https://static.toiimg.com/thumb/msid-128219121,width-1280,height-720,imgsize-135752,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",b9d062df-b640-5db6-9835-afa09d6f4e69
https://timesofindia.indiatimes.com/city/bhubaneswar/temporary-bus-stand-inaugurated-in-berhampur/articleshow/128219265.cms,Temporary bus stand inaugurated in Berhampur | Bhubaneswar News,20260211T214500Z,timesofindia.indiatimes.com,English,India,elephant attack,2025-12-24,2026-03-24,https://timesofindia.indiatimes.com/city/bhubaneswar/temporary-bus-stand-inaugurated-in-berhampur/amp_articleshow/128219265.cms,"https://static.toiimg.com/thumb/msid-128219232,width-1280,height-720,imgsize-135048,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",True,indiatimes.com,-1.96629213483146,0.0,,"WB_137_WATER,1492;MARITIME,537;MARITIME,1781;USPEC_POLICY1,1349;EPU_POLICY_SPENDING,1349;WB_368_LEASING,1149;TAX_ECON_PRICE,1280;WATER_SECURITY,1499;WB_1199_WATER_SUPPLY_AND_SANITATION,1499;WB_138_WATER_SUPPLY,1499;TRAFFIC,976;TRAFFIC,1972;TRAFFIC,2055;TRAFFIC,2145;TAX_FNCACT_OFFICIAL,1208;CRISISLEX_CRISISLEXREC,783;ECON_BOYCOTT,774;WB_135_TRANSPORT,184;SANITATION,1462;TAX_FNCACT_MINISTER,193;TAX_",8.0,70219.0,20.2333,"Bhubaneswar, Orissa, India",IN21,"Bhubaneswar, Orissa, India (70219.000,20.233); Odisha, Orissa, India (70217.000,20.500); Ganjam, India (General), India (17811.000,19.383); Digapahandi, Orissa, India (17811.000,19.367); Berhampur, Orissa, India (17811.000,19.317); Berhampur, Orissa, India (17811.000,19.317); Berhampur, Orissa, India (17811.000,19.317); Berhampur, Orissa, India (17811.000,19.317)","Bibhuti Bhusan Jena,213;Manoj Patra,1387","https://static.toiimg.com/thumb/msid-128219232,width-1280,height-720,imgsize-135048,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",1966a7d6-91c2-5c47-ab28-ae988e6dd8ea
https://timesofindia.indiatimes.com/city/bhubaneswar/vigilance-sleuths-raid-5-locations-linked-to-junior-assistant/articleshow/128218949.cms,Vigilance sleuths raid 5 locations linked to junior assistant | Bhubaneswar News,20260211T214500Z,timesofindia.indiatimes.com,English,India,elephant attack,2025-12-24,2026-03-24,https://timesofindia.indiatimes.com/city/bhubaneswar/vigilance-sleuths-raid-5-locations-linked-to-junior-assistant/amp_articleshow/128218949.cms,"https://static.toiimg.com/thumb/msid-128218949,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",True,indiatimes.com,-2.1978021978022,0.0,,"TAX_MILITARY_TITLE_OFFICER,168;TAX_FNCACT_OFFICER,168;GENERAL_HEALTH,160;MEDICAL,160;CRISISLEX_C03_WELLBEING_HEALTH,160;TAX_FNCACT_ASSISTANT,117;TAX_FNCACT_CHIEF,143;TAX_FNCACT_OFFICIALS,1066;CORRUPTION,332;EPU_ECONOMY_HISTORIC,521;SECURITY_SERVICES,762;TAX_FNCACT_POLICE,762;CRISISLEX_C07_SAFETY,762;TAX_WORLDLANGUAGES_NAGAR,755;WB_2936_GOLD,1003;WB_507_ENERGY_AND_EXTRACTIVES,1003;WB_895_MINING_SYS",10.0,70206.0,20.85,"Angul, Orissa, India",IN21,"Angul, Orissa, India (70206.000,20.850); Angul, Orissa, India (70206.000,20.850); Angul, Orissa, India (70206.000,20.850); Angul, Orissa, India (70206.000,20.850); Angul, Orissa, India (70206.000,20.850); Dhenkanal, Orissa, India (17810.000,20.667); Hindol, Orissa, India (70206.000,20.617); Bhubaneswar, Orissa, India (70219.000,20.233); Bhubaneswar, Orissa, India (70219.000,20.233); Cuttack, Orissa, India (17810.000,20.500)","Nalco Nagar,755;Shree Vihar,920;Subrat Kumar Behera,96","https://static.toiimg.com/thumb/msid-128218949,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",1b26e4bb-ea94-5b98-a280-d129cfbdc6dd
https://timesofindia.indiatimes.com/city/bhubaneswar/jagannath-darshan-yojana-set-to-start-from-nabarangpur/articleshow/128218869.cms,Jagannath darshan yojana set to start from Nabarangpur | Bhubaneswar News,20260211T214500Z,timesofindia.indiatimes.com,English,India,elephant attack,2025-12-24,2026-03-24,https://timesofindia.indiatimes.com/city/bhubaneswar/jagannath-darshan-yojana-set-to-start-from-nabarangpur/amp_articleshow/128218869.cms,"https://static.toiimg.com/thumb/msid-128218832,width-1280,height-720,imgsize-124568,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",True,indiatimes.com,1.3550135501355,0.0,,"TAX_MILITARY_TITLE_OFFICERS,1108;TAX_FNCACT_OFFICERS,1108;TAX_FNCACT_MINISTER,241;TAX_WORLDMAMMALS_BEAR,1431;ECON_BOYCOTT,753;GENERAL_HEALTH,874;MEDICAL,874;TAX_WORLDLANGUAGES_MAJHI,260;EPU_ECONOMY_HISTORIC,731;RETIREMENT,1243;WB_1609_FOOD_AND_IN_KIND_TRANSFERS,371;WB_1609_FOOD_AND_IN_KIND_TRANSFERS,2148;WB_1620_ELDERLY,371;WB_1620_ELDERLY,2148;WB_1466_SOCIAL_ASSISTANCE,371;WB_1466_SOCIAL_ASSISTAN",2.0,70219.0,20.2333,"Bhubaneswar, Orissa, India",IN21,"Bhubaneswar, Orissa, India (70219.000,20.233); Bhubaneswar, Orissa, India (70219.000,20.233)","Dibya Jyoti Parida,591;Brindabati Niwas,919;Mohan Charan Majhi,260;Jagannath Temple,73;Jagannath Temple,440;Baristha Nagarika Tirtha,2227;Balwant Singh,1649;Shri Jagannath Darshan Yojana,178","https://static.toiimg.com/thumb/msid-128218832,width-1280,height-720,imgsize-124568,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",daa456b1-7919-510b-91a9-d1423bfc93a7
https://timesofindia.indiatimes.com/city/mysuru/safety-measures-in-place-for-mm-hills-devotees-during-mahashivaratri-jatra/articleshow/128169397.cms,Safety measures in place for MM Hills devotees during Mahashivaratri jatra | Mysuru News,20260210T211500Z,timesofindia.indiatimes.com,English,India,leopard attack,2025-12-24,2026-03-24,https://timesofindia.indiatimes.com/city/mysuru/safety-measures-in-place-for-mm-hills-devotees-during-mahashivaratri-jatra/amp_articleshow/128169397.cms,"https://static.toiimg.com/thumb/msid-128169389,width-1280,height-720,imgsize-42430,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",True,indiatimes.com,4.10557184750733,2.0,CRISISLEX_T03_DEAD; KILL,"WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,26;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,273;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,887;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1190;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1252;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1356;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1415;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1626;WB_566_ENVIRONMENT_AND_NATURAL_RESOU",8.0,17692.0,12.5242,"Mandya, Karnataka, India",IN19,"Mandya, Karnataka, India (17692.000,12.524); Mysuru, Karnataka, India (17692.000,12.307); Mysuru, Karnataka, India (17692.000,12.307); Kerala, Kerala, India (17699.000,10.000); Tamil Nadu, Tamil Nadu, India (70248.000,11.000); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Kanakapura, Karnataka, India (70158.000,12.550)",,"https://static.toiimg.com/thumb/msid-128169389,width-1280,height-720,imgsize-42430,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",2bf36601-c364-5d30-8501-ad3b6c051fab
https://timesofindia.indiatimes.com/city/bhubaneswar/dhenkanal-elephant-attack-3-women-killed-3-injured-during-forest-firewood-collection/articleshow/128172426.cms,"Dhenkanal elephant attack : 3 women killed , 3 injured during forest firewood collection | Bhubaneswar News",20260210T191500Z,timesofindia.indiatimes.com,English,India,elephant attack,2025-12-24,2026-03-24,https://timesofindia.indiatimes.com/city/bhubaneswar/dhenkanal-elephant-attack-3-women-killed-3-injured-during-forest-firewood-collection/amp_articleshow/128172426.cms,"https://static.toiimg.com/thumb/msid-128172426,width-1280,height-720,imgsize-102596,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",True,indiatimes.com,-9.44206008583691,2.0,CRISISLEX_T03_DEAD; KILL; WOUND,"CRISISLEX_C05_NEED_OF_SHELTERS,1492;TAX_FNCACT_MINISTER,2778;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,75;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,200;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,563;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,925;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,974;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1146;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1257;WB_566_ENVIRONMENT_AND_",11.0,70219.0,20.1833,"Khurda, Orissa, India",IN21,"Khurda, Orissa, India (70219.000,20.183); Dhenkanal, Orissa, India (17810.000,20.667); Dhenkanal, Orissa, India (17810.000,20.667); Dhenkanal, Orissa, India (17810.000,20.667); Dhenkanal, Orissa, India (17810.000,20.667); Dhenkanal, Orissa, India (17810.000,20.667); Odisha, Orissa, India (70217.000,20.500); Odisha, Orissa, India (70217.000,20.500); Odisha, Orissa, India (70217.000,20.500); Bhubaneswar, Orissa, India (70219.000,20.233); Sambalpur, Orissa, India (17819.000,21.450)","Ganesh Ram Singkhuntia,2801;Kuntala Padhan,1056;Tuni Behera,1034;Sumit Kumar Kar,1174;Panchanan Naik,2413;Shankar Routray,2517","https://static.toiimg.com/thumb/msid-128172426,width-1280,height-720,imgsize-102596,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",d7c34f9f-1671-5abf-adc7-5b315b2adc1b
https://theshillongtimes.com/2026/02/10/assams-tiger-numbers-tripled-since-2006-says-cm-sarma/,"Assam tiger numbers tripled since 2006 , says CM SarmaThe Shillong Times",20260210T134500Z,theshillongtimes.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,,,True,theshillongtimes.com,4.29292929292929,1.0,ENV_SPECIESENDANGERED,"TAX_WORLDMAMMALS_TIGERS,675;TAX_WORLDMAMMALS_TIGERS,2286;GENERAL_GOVERNMENT,1946;GENERAL_GOVERNMENT,2440;EPU_POLICY_GOVERNMENT,1946;EPU_POLICY_GOVERNMENT,2440;EPU_POLICY_POLITICAL,272;TAX_WORLDMAMMALS_TIGER,170;TAX_WORLDMAMMALS_TIGER,1428;TAX_WORLDMAMMALS_TIGER,1485;UNGP_FORESTS_RIVERS_OCEANS,131;UNGP_FORESTS_RIVERS_OCEANS,482;UNGP_FORESTS_RIVERS_OCEANS,862;UNGP_FORESTS_RIVERS_OCEANS,1024;UNGP_FOR",3.0,17593.0,26.6,"Kaziranga, Assam, India",IN03,"Kaziranga, Assam, India (17593.000,26.600); Kaziranga, Assam, India (17593.000,26.600); Guwahati, Assam, India (17583.000,26.183)","Himanta Biswa Sarma,61",,76e1f8b7-7400-51a4-909b-813ad269a59d
https://www.prokerala.com/news/articles/a1727760.html,"Assam tiger numbers tripled since 2006 , says CM Sarma",20260210T104500Z,prokerala.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,,,True,prokerala.com,4.2713567839196,1.0,ENV_SPECIESENDANGERED,"TAX_WORLDMAMMALS_TIGER,170;TAX_WORLDMAMMALS_TIGER,1430;TAX_WORLDMAMMALS_TIGER,1487;CRISISLEX_C07_SAFETY,1744;TAX_WORLDMAMMALS_TIGERS,677;TAX_WORLDMAMMALS_TIGERS,2290;ENV_SPECIESENDANGERED,1235;USPEC_POLITICS_GENERAL1,1827;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1110;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1132;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1154;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES",3.0,17583.0,26.1833,"Guwahati, Assam, India",IN03,"Guwahati, Assam, India (17583.000,26.183); Kaziranga, Assam, India (17593.000,26.600); Kaziranga, Assam, India (17593.000,26.600)","Himanta Biswa Sarma,61",,19c1081d-2d4a-58e0-a0bb-b14abaa6dd91
https://www.deccanchronicle.com/southern-states/telangana/high-alert-in-karimnagar-as-wandering-tiger-spotted-in-thangallapally-mandal-1936165,High Alert In Karimnagar As Wandering Tiger spotted In Thangallapally Mandal,20260210T003000Z,deccanchronicle.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,https://www.deccanchronicle.com/amp/southern-states/telangana/high-alert-in-karimnagar-as-wandering-tiger-spotted-in-thangallapally-mandal-1936165,https://www.deccanchronicle.com/h-upload/2026/02/09/2008559-9-puli-12.jpg,True,deccanchronicle.com,-1.38888888888889,0.0,,"TAX_WORLDMAMMALS_HUMAN,1281;TAX_WORLDMAMMALS_CAT,699;TAX_FNCACT_PRINCIPAL,360;WB_435_AGRICULTURE_AND_FOOD_SECURITY,1786;WB_177_ANIMAL_PRODUCTION,1786;WB_1949_CLIMATE_SMART_AGRICULTURE,1786;MOVEMENT_GENERAL,552;USPEC_POLITICS_GENERAL1,481;WB_775_TRADE_POLICY_AND_INTEGRATION,1099;WB_698_TRADE,1099;WB_768_INTERNATIONAL_STANDARDS_AND_TECHNICAL_REGULATIONS,1099;WB_778_NON_TARIFF_MEASURES,1099;TAX_FNCAC",8.0,17568.0,18.1,"Siddipet, Andhra Pradesh, India",IN02,"Siddipet, Andhra Pradesh, India (17568.000,18.100); Siddipet, Andhra Pradesh, India (17568.000,18.100); Jangaon, Andhra Pradesh, India (17568.000,17.717); Koheda, Andhra Pradesh, India (17564.000,17.281); Pune, Maharashtra, India (70178.000,18.533); Karimnagar, Andhra Pradesh, India (17568.000,18.433); Karimnagar, Andhra Pradesh, India (17568.000,18.433); Karimnagar, Andhra Pradesh, India (17568.000,18.433)","Vinay Kumar,522",https://www.deccanchronicle.com/h-upload/2026/02/09/2008559-9-puli-12.jpg,057a6445-be04-5109-9694-6cd633dd50f2
https://www.thehindu.com/news/national/andhra-pradesh/pawan-kalyan-lauds-forest-officials-for-safe-capture-of-transient-tiger/article70611469.ece,Pawan Kalyan lauds forest officials for safe capture of transient tiger,20260209T160000Z,thehindu.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,https://www.thehindu.com/news/national/andhra-pradesh/pawan-kalyan-lauds-forest-officials-for-safe-capture-of-transient-tiger/article70611469.ece/amp/,https://th-i.thgim.com/public/incoming/gldwiq/article70612208.ece/alternates/LANDSCAPE_1200/10237_9_2_2026_19_16_40_1_EXPERTS.JPEG,True,thehindu.com,1.96078431372549,0.0,,"TAX_WORLDMAMMALS_TIGER,134;TAX_WORLDMAMMALS_TIGER,178;TAX_WORLDMAMMALS_TIGER,354;TAX_WORLDMAMMALS_TIGER,447;TAX_WORLDMAMMALS_TIGER,1125;TAX_WORLDMAMMALS_TIGER,1238;TAX_WORLDMAMMALS_TIGER,1279;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,1058;TAX_FNCACT_MINISTER,21;TAX_FNCACT_MINISTER,32;TAX_WORLDMAMMALS_HUMAN,196;TAX_WORLDMAMMALS_HUMAN,834;TAX_WORLDLANGUAGES_ANDHRA,569;TAX_FNCACT_CHIEF,12;WB_5",6.0,70178.0,18.5333,"Pune, Maharashtra, India",IN16,"Pune, Maharashtra, India (70178.000,18.533); Visakhapatnam, Andhra Pradesh, India (17566.000,17.700); East Godavari, Andhra Pradesh, India (17551.000,16.933); Rajahmundry, Andhra Pradesh, India (17569.000,16.983); Telangana, Andhra Pradesh, India (17568.000,18.000); Chhattisgarh, Chhattisgarh, India (70116.000,21.500)","Pawan Kalyan,73;Pawan Kalyan,652",https://th-i.thgim.com/public/incoming/gldwiq/article70612208.ece/alternates/LANDSCAPE_1200/10237_9_2_2026_19_16_40_1_EXPERTS.JPEG,ef7b7768-2ea9-59e1-9148-2af41d992fcc
https://www.centralchronicle.com/tigers-straying-beyond-core-areas-need-stronger-rescue-response-bhupender-yadav/,"Tigers straying beyond core areas , need stronger rescue response : Bhupender Yadav | Central India Premier English Daily",20260207T164500Z,centralchronicle.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,,https://www.centralchronicle.com/wp-content/uploads/2023/07/cropped-c306f181-6037-4a88-aff4-a2afd61a89b3.jpg,True,centralchronicle.com,-0.928792569659443,2.0,KILL; WOUND,"WB_2433_CONFLICT_AND_VIOLENCE,366;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,366;TAX_FNCACT_CHIEF,583;TAX_ETHNICITY_INDIAN,1899;TAX_WORLDMAMMALS_TIGER,385;TAX_WORLDMAMMALS_TIGER,492;TAX_WORLDMAMMALS_TIGER,609;TAX_WORLDMAMMALS_TIGER,649;TAX_WORLDMAMMALS_TIGER,753;TAX_WORLDMAMMALS_TIGER,862;TAX_WORLDMAMMALS_TIGER,957;TAX_WORLDMAMMALS_TIGER,1020;TAX_WORLDMAMMALS_TIGER,1106;TAX_WORLDMAMMALS_TIGER,1278;TA",2.0,17911.0,28.6,"New Delhi, Delhi, India",IN07,"New Delhi, Delhi, India (17911.000,28.600); Alwar, Rajasthan, India (17835.000,27.567)","Muskan Bhatia,16",https://www.centralchronicle.com/wp-content/uploads/2023/07/cropped-c306f181-6037-4a88-aff4-a2afd61a89b3.jpg,ca30e8d4-00e7-5a6d-b869-ed72e09b62db
https://www.newkerala.com/news/a/bhupender-yadav-calls-more-efficient-updated-tiger-conservation-390.htm,India Reviews Tiger Conservation Policy After 50 Years,20260207T121500Z,newkerala.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,,https://one.newkerala.com/images/t/newkerala-com-news250.webp,True,newkerala.com,0.75187969924812,2.0,KILL,"TAX_WORLDMAMMALS_CHEETAH,292;WB_2433_CONFLICT_AND_VIOLENCE,1742;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1742;KILL,1126;TAX_DISEASE_TRANSLOCATION,409;TAX_WORLDMAMMALS_TIGER,51;TAX_WORLDMAMMALS_TIGER,739;TAX_WORLDMAMMALS_TIGER,779;TAX_WORLDMAMMALS_TIGER,920;TAX_WORLDMAMMALS_TIGER,1196;TAX_WORLDMAMMALS_TIGER,1654;TAX_WORLDMAMMALS_TIGER,1769;TAX_WORLDMAMMALS_TIGER,1813;TAX_WORLDMAMMALS_TIGER,1926;TAX_",1.0,17911.0,28.6,"New Delhi, Delhi, India",IN07,"New Delhi, Delhi, India (17911.000,28.600)","Rajasthan Alwar,807;Bhupender Yadav,141",https://one.newkerala.com/images/t/newkerala-com-news250.webp,973156be-b4b2-5bed-996e-aa244e0db0a9
https://orissadiary.com/union-environment-minister-chairs-conference-of-chief-wildlife-wardens-of-tiger-range-states-and-field-directors-of-tiger-reserves-in-alwar-rajasthan/,"Union Environment Minister chairs  Conference of Chief Wildlife Wardens of Tiger Range States and Field Directors of Tiger Reserve in Alwar , Rajasthan",20260207T110000Z,orissadiary.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,,https://i0.wp.com/orissadiary.com/wp-content/uploads/2026/02/image00146I2.jpg?fit=601%2C330&ssl=1,True,orissadiary.com,0.806451612903226,2.0,KILL; WOUND,"WB_2084_BIODIVERSITY,3400;WB_1786_ENVIRONMENTAL_SUSTAINABILITY,3400;GENERAL_GOVERNMENT,1186;EPU_POLICY_GOVERNMENT,1186;TAX_ETHNICITY_INDIAN,2262;GENERAL_HEALTH,4653;TAX_WORLDMAMMALS_CAT,2906;TAX_WORLDMAMMALS_CAT,3239;EDUCATION,2304;WB_470_EDUCATION,2304;CRISISLEX_T11_UPDATESSYMPATHY,4908;WOUND,3567;CRISISLEX_C03_WELLBEING_HEALTH,3567;CRISISLEX_T02_INJURED,3567;TAX_FNCACT_DIRECTORS,670;TAX_FNCACT_D",1.0,17835.0,27.5667,"Alwar, Rajasthan, India",IN24,"Alwar, Rajasthan, India (17835.000,27.567)","Sanjay Sharma,1155",https://i0.wp.com/orissadiary.com/wp-content/uploads/2026/02/image00146I2.jpg?fit=601%2C330&ssl=1,597a5300-5053-5b2c-ab54-74628e29e469
https://www.thehindu.com/news/national/kerala/jose-k-mani-invites-kerala-congress-to-ldf-amid-udf-seat-sharing-issues/article70601007.ece,Jose K . Mani invites Kerala Congress to LDF amid UDF seat - sharing issues,20260206T160000Z,thehindu.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,https://www.thehindu.com/news/national/kerala/jose-k-mani-invites-kerala-congress-to-ldf-amid-udf-seat-sharing-issues/article70601007.ece/amp/,https://www.thehindu.com/theme/images/og-image.png,True,thehindu.com,1.5695067264574,2.0,CRISISLEX_T03_DEAD; KILL,"KILL,724;CRISISLEX_T03_DEAD,724;EPU_POLICY_POLICY,1940;USPEC_POLICY1,1759;USPEC_POLICY1,1982;TAX_TERROR_GROUP_DEMOCRATIC_FRONT,146;TAX_TERROR_GROUP_DEMOCRATIC_FRONT,216;ELECTION,1390;TAX_TERROR_GROUP_UNITED_DEMOCRATIC_FRONT,216;TAX_POLITICAL_PARTY_UNITED_DEMOCRATIC_FRONT,216;WB_2433_CONFLICT_AND_VIOLENCE,1696;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1696;AGRICULTURE,1630;AGRICULTURE,2012;AGRICULTUR",9.0,17699.0,10.0,"Kerala, Kerala, India",IN13,"Kerala, Kerala, India (17699.000,10.000); Kerala, Kerala, India (17699.000,10.000); Kerala, Kerala, India (17699.000,10.000); Kerala, Kerala, India (17699.000,10.000); Kerala, Kerala, India (17699.000,10.000); Kerala, Kerala, India (17699.000,10.000); Kerala, Kerala, India (17699.000,10.000); Kerala, Kerala, India (17699.000,10.000); Kerala, Kerala, India (17699.000,10.000)",,https://www.thehindu.com/theme/images/og-image.png,22c1fd3f-363a-5950-acf5-05e353b6207d
https://www.thehindu.com/news/national/karnataka/shrinking-shock-absorbers-of-bannerghatta-national-park-in-bengaluru/article70583970.ece,Shrinking shock absorbers of Bannerghatta National Park in Bengaluru,20260206T021500Z,thehindu.com,English,India,human wildlife conflict,2025-12-24,2026-03-24,https://www.thehindu.com/news/national/karnataka/shrinking-shock-absorbers-of-bannerghatta-national-park-in-bengaluru/article70583970.ece/amp/,https://th-i.thgim.com/public/incoming/yv0vmv/article70594498.ece/alternates/LANDSCAPE_1200/6700_26-8-2020_18-21-21_1_ELEPHANT_01.JPG,True,thehindu.com,-0.26595744680851,0.0,,"WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,317;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,781;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1307;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,1890;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,2267;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,2714;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,2918;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,5277;WB_566_ENVIRONMENT_AND_NATURAL_RES",37.0,70159.0,12.9833,"Bengaluru, Karnataka, India",IN19,"Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Bengaluru, Karnataka, India (70159.000,12.983); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Karnataka, Karnataka, India (17688.000,13.500); Western Ghats, Karnataka, India (17696.000,14.000); Nilgiri, Orissa, India (70207.000,21.458); Nilgiri, Orissa, India (70207.000,21.458); Krishnagiri, Andhra Pradesh, India (17557.000,15.567); Krishnagiri, Andhra Pradesh, India (17557.000,15.567); Krishnagiri, Andhra Pradesh, India (17557.000,15.567); Surya Nagar, Jammu And Kashmir, India (72811.000,34.092); Surya Nagar, Jammu And Kashmir, India (72811.000,34.092); Kollegal, Karnataka, India (70160.000,12.150); Anekal, Karnataka, India (17868.000,12.700); State Of Karnataka, Karnataka, India (17688.000,13.500)","Chandra Prakash Goyal,2217;Chandra Prakash Goyal,2552;Chandra Prakash Goyal,2756;Kiran Urs,3777;Siddhanta Das,2348",https://th-i.thgim.com/public/incoming/yv0vmv/article70594498.ece/alternates/LANDSCAPE_1200/6700_26-8-2020_18-21-21_1_ELEPHANT_01.JPG,3226df4f-45b2-5c81-a8a6-0b87f1c68eaa
